student_number,academic_year,school_id,grade,exam_grade,subject,percent_correct
501004053,2019,4,10,10,ELA,31.94
900000123,2019,4,10,10,Math,67.24
900000123,2019,4,10,10,ELA,52.08
510006403,2019,4,9,9,Math,48.28
510006403,2019,4,9,9,ELA,66.67
900000124,2019,4,10,10,Math,53.45
900000124,2019,4,10,10,ELA,60.42
502001059,2019,4,10,10,Math,56.9
502001059,2019,4,10,10,ELA,58.33
502000013,2019,4,10,10,Math,31.03
502000013,2019,4,10,10,ELA,30.21
510006296,2019,4,10,10,Math,12.07
510006296,2019,4,10,10,ELA,30.21
502000213,2019,4,9,9,Math,32.76
502000213,2019,4,9,9,ELA,40.63
502000023,2019,4,9,9,Math,13.79
502000023,2019,4,9,9,ELA,34.38
502000082,2019,4,9,9,Math,51.72
502000082,2019,4,9,9,ELA,34.38
900000133,2019,4,9,9,Math,31.03
900000133,2019,4,9,9,ELA,25
510006401,2019,4,10,10,Math,36.21
510006401,2019,4,10,10,ELA,51.04
502000004,2019,4,10,9,Math,36.21
502000004,2019,4,10,9,ELA,35.42
510006397,2019,4,10,10,Math,31.03
510006397,2019,4,10,10,ELA,32.29
501000531,2019,4,9,9,Math,44.83
501000531,2019,4,9,9,ELA,29.17
510006241,2019,4,9,9,Math,37.93
510006241,2019,4,9,9,ELA,45.83
501000596,2019,4,10,10,Math,25
501000596,2019,4,10,10,ELA,30.56
501003971,2019,4,10,10,Math,24.14
501003971,2019,4,10,10,ELA,32.29
510006280,2019,4,9,9,Math,24.14
510006280,2019,4,9,9,ELA,30.21
502000372,2019,4,10,10,Math,46.55
502000372,2019,4,10,10,ELA,37.5
900000135,2019,4,10,10,Math,58.62
900000135,2019,4,10,10,ELA,48.96
502000256,2019,4,9,9,Math,25.86
502000256,2019,4,9,9,ELA,32.29
502001074,2019,4,10,10,Math,46.55
502001074,2019,4,10,10,ELA,40.63
510006240,2019,4,10,10,Math,34.48
510006240,2019,4,10,10,ELA,33.33
501000536,2019,4,9,9,Math,13.79
501000536,2019,4,9,9,ELA,25
501003359,2019,4,9,9,Math,51.72
501003359,2019,4,9,9,ELA,52.08
501004101,2019,4,10,10,Math,43.1
501004101,2019,4,10,10,ELA,29.17
510000003,2019,4,10,10,Math,51.72
510000003,2019,4,10,10,ELA,41.67
502000298,2019,4,9,9,Math,41.38
502000298,2019,4,9,9,ELA,38.54
501000539,2019,4,9,9,Math,48.28
501000539,2019,4,9,9,ELA,43.75
501000540,2019,4,9,9,Math,29.31
501000540,2019,4,9,9,ELA,31.25
510006239,2019,4,9,9,Math,48.28
510006239,2019,4,9,9,ELA,56.25
900000140,2019,4,9,9,Math,25
900000140,2019,4,9,9,ELA,18.06
900000142,2019,4,9,9,Math,24.14
900000142,2019,4,9,9,ELA,20.83
900000144,2019,4,10,10,Math,22.41
900000144,2019,4,10,10,ELA,19.79
510006295,2019,4,9,9,Math,24.14
510006295,2019,4,9,9,ELA,51.04
900000148,2019,4,10,9,Math,44.83
900000148,2019,4,10,9,ELA,45.83
501000548,2019,4,9,9,Math,32.76
501000548,2019,4,9,9,ELA,33.33
510006294,2019,4,10,10,Math,27.27
510006294,2019,4,10,10,ELA,22.22
900000152,2019,4,10,10,Math,29.31
900000152,2019,4,10,10,ELA,37.5
501001593,2019,4,9,9,Math,43.1
501001593,2019,4,9,9,ELA,28.13
501000554,2019,4,9,9,Math,18.18
501000554,2019,4,9,9,ELA,15.28
510000001,2019,4,10,10,Math,29.55
510000001,2019,4,10,10,ELA,41.67
900000156,2019,4,10,10,Math,22.41
900000156,2019,4,10,10,ELA,31.25
501003365,2019,4,9,9,Math,37.93
501003365,2019,4,9,9,ELA,25
501004102,2019,4,10,10,Math,31.03
501004102,2019,4,10,10,ELA,25
501004096,2019,4,9,9,Math,31.03
501004096,2019,4,9,9,ELA,18.75
502001099,2019,4,10,10,Math,24.14
502001099,2019,4,10,10,ELA,44.79
900000157,2019,4,10,9,Math,20.69
900000157,2019,4,10,9,ELA,18.75
900000158,2019,4,10,10,Math,39.66
900000158,2019,4,10,10,ELA,18.75
501004052,2019,4,9,9,Math,27.59
501004052,2019,4,9,9,ELA,21.88
900000161,2019,4,10,10,Math,51.72
900000161,2019,4,10,10,ELA,51.04
900000163,2019,4,9,9,Math,31.03
900000163,2019,4,9,9,ELA,12.5
501000591,2019,4,9,9,Math,15.91
501000591,2019,4,9,9,ELA,22.22
502001095,2019,4,10,10,Math,39.66
502001095,2019,4,10,10,ELA,41.67
502002022,2019,4,9,9,Math,24.14
502002022,2019,4,9,9,ELA,36.46
501003704,2019,4,9,9,Math,43.1
501003704,2019,4,9,9,ELA,33.33
501000574,2019,4,9,9,Math,24.14
501000574,2019,4,9,9,ELA,16.67
502001078,2019,4,10,10,Math,48.28
502001078,2019,4,10,10,ELA,51.04
900000010,2019,4,10,10,Math,43.1
900000010,2019,4,10,10,ELA,56.25
501000577,2019,4,9,9,Math,27.59
501000577,2019,4,9,9,ELA,25
502002027,2019,4,9,9,Math,24.14
502002027,2019,4,9,9,ELA,25
501000578,2019,4,9,9,Math,24.14
501000578,2019,4,9,9,ELA,33.33
510006238,2019,4,9,9,Math,34.48
510006238,2019,4,9,9,ELA,35.42
102000028,2019,4,9,9,Math,31.82
102000028,2019,4,9,9,ELA,37.5
510006402,2019,4,9,9,Math,39.66
510006402,2019,4,9,9,ELA,41.67
502000371,2019,4,10,10,Math,37.93
502000371,2019,4,10,10,ELA,44.79
502001107,2019,4,10,10,Math,63.79
502001107,2019,4,10,10,ELA,45.83
510006384,2019,4,10,10,Math,36.21
510006384,2019,4,10,10,ELA,51.04
900000174,2019,4,10,10,Math,29.31
900000174,2019,4,10,10,ELA,32.29
502001114,2019,4,10,10,Math,32.76
502001114,2019,4,10,10,ELA,38.54
501000581,2019,4,9,9,Math,63.79
501000581,2019,4,9,9,ELA,80.21
501001245,2019,4,10,10,Math,29.31
501001245,2019,4,10,10,ELA,30.21
501001246,2019,4,10,10,Math,43.1
501001246,2019,4,10,10,ELA,28.13
1067938132,2019,5,11,11,Math,29.31
1067938132,2019,5,11,11,ELA,32.29
1062786914,2019,5,9,9,Math,24.14
1062786914,2019,5,9,9,ELA,30.21
1039302527,2019,5,9,9,Math,34.48
1039302527,2019,5,9,9,ELA,41.67
1020935136,2019,5,9,9,Math,24.14
1020935136,2019,5,9,9,ELA,25
1006601826,2019,5,9,9,Math,13.79
1006601826,2019,5,9,9,ELA,9.38
1050783413,2019,5,11,11,Math,46.55
1050783413,2019,5,11,11,ELA,40.63
1082897818,2019,5,9,9,Math,36.21
1082897818,2019,5,9,9,ELA,28.13
1046695511,2019,5,9,9,Math,20.69
1046695511,2019,5,9,9,ELA,23.96
1022192616,2019,5,10,10,Math,34.48
1022192616,2019,5,10,10,ELA,35.42
1064692113,2019,5,11,11,Math,48.28
1064692113,2019,5,11,11,ELA,50
1073076918,2019,5,11,11,Math,34.48
1073076918,2019,5,11,11,ELA,60.42
1082291613,2019,5,10,10,Math,36.21
1082291613,2019,5,10,10,ELA,20.83
1075384316,2019,5,11,11,Math,46.55
1075384316,2019,5,11,11,ELA,45.83
1065384315,2019,5,11,11,Math,53.45
1065384315,2019,5,11,11,ELA,52.08
1068605122,2019,5,10,10,Math,41.38
1068605122,2019,5,10,10,ELA,34.38
1014891816,2019,5,9,9,Math,27.59
1014891816,2019,5,9,9,ELA,38.54
1031248721,2019,5,11,11,Math,27.59
1031248721,2019,5,11,11,ELA,21.88
1057092917,2019,5,9,9,Math,36.21
1057092917,2019,5,9,9,ELA,29.17
1019245724,2019,5,11,11,Math,15.52
1019245724,2019,5,11,11,ELA,30.21
1029187912,2019,5,9,9,Math,20.69
1029187912,2019,5,9,9,ELA,31.25
1082331224,2019,5,11,11,Math,41.38
1082331224,2019,5,11,11,ELA,48.96
1069337621,2019,5,9,9,Math,25.86
1069337621,2019,5,9,9,ELA,16.67
1071994814,2019,5,9,9,Math,18.97
1071994814,2019,5,9,9,ELA,14.58
1030246727,2019,5,11,11,Math,84.48
1030246727,2019,5,11,11,ELA,69.79
1049344727,2019,5,11,11,Math,6.9
1049344727,2019,5,11,11,ELA,8.33
1039084918,2019,5,10,10,Math,32.76
1039084918,2019,5,10,10,ELA,33.33
1052088917,2019,5,10,10,Math,27.59
1052088917,2019,5,10,10,ELA,8.33
1005974819,2019,5,10,10,Math,32.76
1005974819,2019,5,10,10,ELA,32.29
1099297315,2019,5,10,10,Math,13.79
1099297315,2019,5,10,10,ELA,33.33
1095982817,2019,5,11,11,Math,72.41
1095982817,2019,5,11,11,ELA,71.88
1089895926,2019,5,9,9,Math,22.41
1089895926,2019,5,9,9,ELA,30.21
1099794813,2019,5,9,9,Math,13.79
1099794813,2019,5,9,9,ELA,29.17
1027028834,2019,5,9,9,Math,13.79
1027028834,2019,5,9,9,ELA,37.5
1046511821,2019,5,9,9,Math,22.41
1046511821,2019,5,9,9,ELA,20.83
1050991817,2019,5,9,9,Math,24.14
1050991817,2019,5,9,9,ELA,10.42
1083984816,2019,5,9,9,Math,0
1083984816,2019,5,9,9,ELA,0
1054397013,2019,5,10,10,Math,32.76
1054397013,2019,5,10,10,ELA,45.83
1096505820,2019,5,9,9,Math,27.59
1096505820,2019,5,9,9,ELA,19.79
1071893812,2019,5,9,9,Math,39.66
1071893812,2019,5,9,9,ELA,33.33
1022604827,2019,5,9,9,Math,31.03
1022604827,2019,5,9,9,ELA,32.29
1002090914,2019,5,9,9,Math,32.76
1002090914,2019,5,9,9,ELA,12.5
1080246723,2019,5,11,11,Math,34.48
1080246723,2019,5,11,11,ELA,12.5
1074782418,2019,5,11,11,Math,29.31
1074782418,2019,5,11,11,ELA,25
1021997812,2019,5,9,9,Math,13.79
1021997812,2019,5,9,9,ELA,10.42
1070876813,2019,5,11,11,Math,24.14
1070876813,2019,5,11,11,ELA,37.5
1072521821,2019,5,11,11,Math,20.69
1072521821,2019,5,11,11,ELA,27.08
1013797811,2019,5,9,9,Math,41.38
1013797811,2019,5,9,9,ELA,43.75
1044384917,2019,5,9,9,Math,34.48
1044384917,2019,5,9,9,ELA,34.38
1089985814,2019,5,9,9,Math,8.62
1089985814,2019,5,9,9,ELA,4.17
1042896813,2019,5,10,10,Math,44.83
1042896813,2019,5,10,10,ELA,31.25
1073783418,2019,5,11,11,Math,44.83
1073783418,2019,5,11,11,ELA,39.58
1013934431,2019,5,10,10,Math,20.69
1013934431,2019,5,10,10,ELA,29.17
1079877814,2019,5,11,11,Math,53.45
1079877814,2019,5,11,11,ELA,69.79
1008494122,2019,5,9,9,Math,20.69
1008494122,2019,5,9,9,ELA,19.79
1079702820,2019,5,9,9,Math,53.45
1079702820,2019,5,9,9,ELA,53.13
1096085913,2019,5,9,9,Math,1.72
1096085913,2019,5,9,9,ELA,6.25
1051088916,2019,5,11,11,Math,50
1051088916,2019,5,11,11,ELA,42.71
1073301524,2019,5,9,9,Math,15.52
1073301524,2019,5,9,9,ELA,27.08
1043703821,2019,5,9,9,Math,44.83
1043703821,2019,5,9,9,ELA,48.96
1061396111,2019,5,9,9,Math,27.59
1061396111,2019,5,9,9,ELA,33.33
1013796617,2019,5,9,9,Math,18.97
1013796617,2019,5,9,9,ELA,22.92
1060997815,2019,5,10,10,Math,34.48
1060997815,2019,5,10,10,ELA,34.38
1089864538,2019,5,10,10,Math,27.59
1089864538,2019,5,10,10,ELA,32.29
1097014026,2019,5,9,9,Math,18.97
1097014026,2019,5,9,9,ELA,15.63
1032295612,2019,5,10,10,Math,43.1
1032295612,2019,5,10,10,ELA,50
1012290614,2019,5,10,10,Math,37.93
1012290614,2019,5,10,10,ELA,35.42
1016408823,2019,5,9,9,Math,32.76
1016408823,2019,5,9,9,ELA,26.04
1034179919,2019,5,11,11,Math,34.48
1034179919,2019,5,11,11,ELA,31.25
1044296818,2019,5,9,9,Math,10.34
1044296818,2019,5,9,9,ELA,27.08
1043203026,2019,5,10,10,Math,18.97
1043203026,2019,5,10,10,ELA,32.29
1048623028,2019,5,9,9,Math,20.69
1048623028,2019,5,9,9,ELA,14.58
1052551438,2019,5,9,9,Math,17.24
1052551438,2019,5,9,9,ELA,29.17
1078188917,2019,5,11,11,Math,65.52
1078188917,2019,5,11,11,ELA,80.21
1085586413,2019,5,10,10,Math,22.41
1085586413,2019,5,10,10,ELA,25
1019912422,2019,5,10,10,Math,18.97
1019912422,2019,5,10,10,ELA,29.17
1014995520,2019,5,9,9,Math,18.97
1014995520,2019,5,9,9,ELA,12.5
1098273915,2019,5,11,11,Math,51.72
1098273915,2019,5,11,11,ELA,33.33
1079301521,2019,5,9,9,Math,41.38
1079301521,2019,5,9,9,ELA,25
1093196215,2019,5,9,9,Math,5.17
1093196215,2019,5,9,9,ELA,0
1064793115,2019,5,9,9,Math,0
1064793115,2019,5,9,9,ELA,16.67
1076821727,2019,5,10,10,Math,43.1
1076821727,2019,5,10,10,ELA,26.04
1042188917,2019,5,10,10,Math,25.86
1042188917,2019,5,10,10,ELA,17.71
1076591610,2019,5,10,10,Math,27.59
1076591610,2019,5,10,10,ELA,36.46
1000985815,2019,5,11,11,Math,37.93
1000985815,2019,5,11,11,ELA,34.38
1016799816,2019,5,9,9,Math,36.21
1016799816,2019,5,9,9,ELA,20.83
1003800925,2019,5,9,9,Math,34.48
1003800925,2019,5,9,9,ELA,39.58
1042111427,2019,5,9,9,Math,24.14
1042111427,2019,5,9,9,ELA,20.83
1050893818,2019,5,9,9,Math,34.48
1050893818,2019,5,9,9,ELA,20.83
1002411426,2019,5,9,9,Math,25.86
1002411426,2019,5,9,9,ELA,23.96
1079714520,2019,5,9,9,Math,12.07
1079714520,2019,5,9,9,ELA,8.33
1021074817,2019,5,9,9,Math,13.79
1021074817,2019,5,9,9,ELA,16.67
1081174916,2019,5,11,11,Math,32.76
1081174916,2019,5,11,11,ELA,51.04
1074898811,2019,5,9,9,Math,8.62
1074898811,2019,5,9,9,ELA,2.08
1020583114,2019,5,11,11,Math,27.59
1020583114,2019,5,11,11,ELA,12.5
1033118324,2019,5,10,10,Math,27.59
1033118324,2019,5,10,10,ELA,26.04
1034090910,2019,5,10,10,Math,18.97
1034090910,2019,5,10,10,ELA,33.33
1055984815,2019,5,11,11,Math,36.21
1055984815,2019,5,11,11,ELA,36.46
1058117027,2019,5,9,9,Math,18.97
1058117027,2019,5,9,9,ELA,28.13
1089991811,2019,5,10,10,Math,5.17
1089991811,2019,5,10,10,ELA,29.17
1066993716,2019,5,10,10,Math,17.24
1066993716,2019,5,10,10,ELA,16.67
1031507820,2019,5,9,9,Math,12.07
1031507820,2019,5,9,9,ELA,12.5
1011499931,2019,5,9,9,Math,24.14
1011499931,2019,5,9,9,ELA,25
1051181910,2019,5,11,11,Math,29.31
1051181910,2019,5,11,11,ELA,33.33
1001084916,2019,5,10,10,Math,44.83
1001084916,2019,5,10,10,ELA,18.75
1044118326,2019,5,9,9,Math,1.72
1044118326,2019,5,9,9,ELA,5.21
1095095722,2019,5,11,11,Math,44.83
1095095722,2019,5,11,11,ELA,33.33
1083795816,2019,5,9,9,Math,15.52
1083795816,2019,5,9,9,ELA,12.5
1075117825,2019,5,9,9,Math,17.24
1075117825,2019,5,9,9,ELA,15.63
1079119528,2019,5,9,9,Math,24.14
1079119528,2019,5,9,9,ELA,12.5
1006460730,2019,5,9,9,Math,24.14
1006460730,2019,5,9,9,ELA,18.75
1031606820,2019,5,9,9,Math,10.34
1031606820,2019,5,9,9,ELA,16.67
1034431132,2019,5,9,9,Math,12.07
1034431132,2019,5,9,9,ELA,3.13
1009183915,2019,5,10,10,Math,10.34
1009183915,2019,5,10,10,ELA,14.58
1094793816,2019,5,9,9,Math,12.07
1094793816,2019,5,9,9,ELA,23.96
1009701821,2019,5,9,9,Math,31.03
1009701821,2019,5,9,9,ELA,17.71
1080757711,2019,5,11,11,Math,17.24
1080757711,2019,5,11,11,ELA,34.38
1005175913,2019,5,10,10,Math,13.79
1005175913,2019,5,10,10,ELA,23.96
1067993818,2019,5,10,10,Math,6.9
1067993818,2019,5,10,10,ELA,31.25
1013638623,2019,5,11,11,Math,34.48
1013638623,2019,5,11,11,ELA,17.71
1032291617,2019,5,10,10,Math,39.66
1032291617,2019,5,10,10,ELA,41.67
1083700822,2019,5,9,9,Math,24.14
1083700822,2019,5,9,9,ELA,16.67
1013998814,2019,5,9,9,Math,36.21
1013998814,2019,5,9,9,ELA,7.29
1097206828,2019,5,9,9,Math,13.79
1097206828,2019,5,9,9,ELA,10.42
1045092914,2019,5,9,9,Math,20.69
1045092914,2019,5,9,9,ELA,35.42
1056680717,2019,5,10,10,Math,15.52
1056680717,2019,5,10,10,ELA,18.75
1093071915,2019,5,10,10,Math,17.24
1093071915,2019,5,10,10,ELA,8.33
1043997816,2019,5,9,9,Math,37.93
1043997816,2019,5,9,9,ELA,37.5
1065180914,2019,5,10,10,Math,32.76
1065180914,2019,5,10,10,ELA,57.29
1005499934,2019,5,9,9,Math,17.24
1005499934,2019,5,9,9,ELA,15.63
1048178914,2019,5,11,11,Math,37.93
1048178914,2019,5,11,11,ELA,32.29
1052302522,2019,5,9,9,Math,34.48
1052302522,2019,5,9,9,ELA,29.17
1074109127,2019,5,11,11,Math,3.45
1074109127,2019,5,11,11,ELA,19.79
1044109124,2019,5,10,10,Math,15.52
1044109124,2019,5,10,10,ELA,29.17
1007178918,2019,5,11,11,Math,18.97
1007178918,2019,5,11,11,ELA,36.46
1007479619,2019,5,11,11,Math,13.79
1007479619,2019,5,11,11,ELA,37.5
1088730628,2019,5,9,9,Math,22.41
1088730628,2019,5,9,9,ELA,18.75
1053607825,2019,5,9,9,Math,15.52
1053607825,2019,5,9,9,ELA,14.58
1070138024,2019,5,10,10,Math,20.69
1070138024,2019,5,10,10,ELA,22.92
1013079915,2019,5,11,11,Math,25.86
1013079915,2019,5,11,11,ELA,38.54
1071083913,2019,5,11,11,Math,31.03
1071083913,2019,5,11,11,ELA,29.17
1060797813,2019,5,9,9,Math,8.62
1060797813,2019,5,9,9,ELA,29.17
1055713724,2019,5,9,9,Math,13.79
1055713724,2019,5,9,9,ELA,32.29
1009185917,2019,5,10,10,Math,24.14
1009185917,2019,5,10,10,ELA,31.25
1060503827,2019,5,10,10,Math,50
1060503827,2019,5,10,10,ELA,54.17
1067902323,2019,5,9,9,Math,34.48
1067902323,2019,5,9,9,ELA,31.25
1086959430,2019,5,9,9,Math,24.14
1086959430,2019,5,9,9,ELA,22.92
1042787519,2019,5,11,11,Math,46.55
1042787519,2019,5,11,11,ELA,30.21
1028715322,2019,5,9,9,Math,29.31
1028715322,2019,5,9,9,ELA,30.21
1088514527,2019,5,9,9,Math,24.14
1088514527,2019,5,9,9,ELA,22.92
1018602821,2019,5,9,9,Math,5.17
1018602821,2019,5,9,9,ELA,13.54
1068500621,2019,5,11,11,Math,43.1
1068500621,2019,5,11,11,ELA,51.04
1028970811,2019,5,11,11,Math,29.31
1028970811,2019,5,11,11,ELA,39.58
1013291616,2019,5,10,10,Math,24.14
1013291616,2019,5,10,10,ELA,25
1046089912,2019,5,10,10,Math,18.97
1046089912,2019,5,10,10,ELA,32.29
1018700820,2019,5,9,9,Math,0
1018700820,2019,5,9,9,ELA,10.42
1025605822,2019,5,10,10,Math,12.07
1025605822,2019,5,10,10,ELA,27.08
1091004120,2019,5,10,10,Math,10.34
1091004120,2019,5,10,10,ELA,18.75
1084899813,2019,5,9,9,Math,31.03
1084899813,2019,5,9,9,ELA,34.38
1098409825,2019,5,9,9,Math,31.03
1098409825,2019,5,9,9,ELA,28.13
1028472716,2019,5,10,10,Math,15.52
1028472716,2019,5,10,10,ELA,15.63
1058991816,2019,5,9,9,Math,27.59
1058991816,2019,5,9,9,ELA,31.25
1090608524,2019,5,10,10,Math,22.41
1090608524,2019,5,10,10,ELA,17.71
1003405623,2019,5,9,9,Math,29.31
1003405623,2019,5,9,9,ELA,18.75
1095182910,2019,5,11,11,Math,46.55
1095182910,2019,5,11,11,ELA,47.92
1004876819,2019,5,11,11,Math,32.76
1004876819,2019,5,11,11,ELA,32.29
1019503528,2019,5,9,9,Math,15.52
1019503528,2019,5,9,9,ELA,15.63
1075015023,2019,5,9,9,Math,20.69
1075015023,2019,5,9,9,ELA,13.54
1025687014,2019,5,11,11,Math,10.34
1025687014,2019,5,11,11,ELA,31.25
1004461818,2019,5,11,11,Math,60.34
1004461818,2019,5,11,11,ELA,41.67
1000280913,2019,5,11,11,Math,37.93
1000280913,2019,5,11,11,ELA,41.67
1078588517,2019,5,11,11,Math,31.03
1078588517,2019,5,11,11,ELA,36.46
1028245724,2019,5,11,11,Math,46.55
1028245724,2019,5,11,11,ELA,30.21
1099280913,2019,5,10,10,Math,63.79
1099280913,2019,5,10,10,ELA,52.08
1030925722,2019,5,10,10,Math,18.97
1030925722,2019,5,10,10,ELA,22.92
1031899814,2019,5,9,9,Math,32.76
1031899814,2019,5,9,9,ELA,38.54
1033185914,2019,5,10,10,Math,48.28
1033185914,2019,5,10,10,ELA,58.33
1085499933,2019,5,9,9,Math,22.41
1085499933,2019,5,9,9,ELA,36.46
1087084912,2019,5,11,11,Math,56.9
1087084912,2019,5,11,11,ELA,61.46
1039492528,2019,5,10,10,Math,8.62
1039492528,2019,5,10,10,ELA,19.79
1003707821,2019,5,9,9,Math,37.93
1003707821,2019,5,9,9,ELA,23.96
1030984817,2019,5,10,10,Math,29.31
1030984817,2019,5,10,10,ELA,27.08
1019600324,2019,5,9,9,Math,55.17
1019600324,2019,5,9,9,ELA,31.25
1006823722,2019,5,11,11,Math,48.28
1006823722,2019,5,11,11,ELA,57.29
1067991816,2019,5,9,9,Math,31.03
1067991816,2019,5,9,9,ELA,25
1008245722,2019,5,11,11,Math,31.03
1008245722,2019,5,11,11,ELA,26.04
1052201823,2019,5,9,9,Math,13.79
1052201823,2019,5,9,9,ELA,27.08
1024291618,2019,5,10,10,Math,37.93
1024291618,2019,5,10,10,ELA,29.17
1018890810,2019,5,11,11,Math,67.24
1018890810,2019,5,11,11,ELA,51.04
1015740821,2019,5,9,9,Math,27.59
1015740821,2019,5,9,9,ELA,15.63
1092500820,2019,5,9,9,Math,6.9
1092500820,2019,5,9,9,ELA,0
1079089918,2019,5,10,10,Math,17.24
1079089918,2019,5,10,10,ELA,20.83
1015117323,2019,5,10,10,Math,31.03
1015117323,2019,5,10,10,ELA,33.33
1087283913,2019,5,10,10,Math,8.62
1087283913,2019,5,10,10,ELA,23.96
1003281917,2019,5,11,11,Math,51.72
1003281917,2019,5,11,11,ELA,44.79
1007819122,2019,5,9,9,Math,5.17
1007819122,2019,5,9,9,ELA,10.42
1055890811,2019,5,11,11,Math,53.45
1055890811,2019,5,11,11,ELA,58.33
1044317125,2019,5,9,9,Math,29.31
1044317125,2019,5,9,9,ELA,23.96
1028084916,2019,5,9,9,Math,5.17
1028084916,2019,5,9,9,ELA,10.42
1004302528,2019,5,9,9,Math,13.79
1004302528,2019,5,9,9,ELA,18.75
1070919224,2019,5,9,9,Math,20.69
1070919224,2019,5,9,9,ELA,31.25
1076971815,2019,5,11,11,Math,32.76
1076971815,2019,5,11,11,ELA,43.75
1084762812,2019,5,11,11,Math,17.24
1084762812,2019,5,11,11,ELA,16.67
1050910121,2019,5,9,9,Math,0
1050910121,2019,5,9,9,ELA,6.25
1047987810,2019,5,10,10,Math,13.79
1047987810,2019,5,10,10,ELA,18.75
1044285018,2019,5,10,10,Math,24.14
1044285018,2019,5,10,10,ELA,14.58
1000210937,2019,5,10,10,Math,13.79
1000210937,2019,5,10,10,ELA,22.92
1006586415,2019,5,11,11,Math,24.14
1006586415,2019,5,11,11,ELA,29.17
1048381918,2019,5,11,11,Math,29.31
1048381918,2019,5,11,11,ELA,32.29
1014600824,2019,5,9,9,Math,20.69
1014600824,2019,5,9,9,ELA,29.17
1007723722,2019,5,9,9,Math,18.97
1007723722,2019,5,9,9,ELA,9.38
1096723721,2019,5,11,11,Math,44.83
1096723721,2019,5,11,11,ELA,36.46
1012800824,2019,5,9,9,Math,25.86
1012800824,2019,5,9,9,ELA,26.04
1063504822,2019,5,9,9,Math,15.52
1063504822,2019,5,9,9,ELA,22.92
1062707826,2019,5,9,9,Math,29.31
1062707826,2019,5,9,9,ELA,50
1020877818,2019,5,11,11,Math,29.31
1020877818,2019,5,11,11,ELA,44.79
1081710933,2019,5,9,9,Math,13.79
1081710933,2019,5,9,9,ELA,10.42
1035302523,2019,5,9,9,Math,32.76
1035302523,2019,5,9,9,ELA,15.63
1023816330,2019,5,10,10,Math,36.21
1023816330,2019,5,10,10,ELA,47.92
1098338027,2019,5,10,10,Math,31.03
1098338027,2019,5,10,10,ELA,43.75
1033983810,2019,5,11,11,Math,36.21
1033983810,2019,5,11,11,ELA,41.67
1031998814,2019,5,9,9,Math,8.62
1031998814,2019,5,9,9,ELA,15.63
1081992813,2019,5,9,9,Math,24.14
1081992813,2019,5,9,9,ELA,18.75
1008094915,2019,5,10,10,Math,20.69
1008094915,2019,5,10,10,ELA,56.25
1068094912,2019,5,10,10,Math,27.59
1068094912,2019,5,10,10,ELA,36.46
1064180913,2019,5,10,10,Math,46.55
1064180913,2019,5,10,10,ELA,40.63
1077608823,2019,5,9,9,Math,18.97
1077608823,2019,5,9,9,ELA,15.63
1000608524,2019,5,9,9,Math,13.79
1000608524,2019,5,9,9,ELA,27.08
1011073714,2019,5,11,11,Math,48.28
1011073714,2019,5,11,11,ELA,37.5
1044544138,2019,5,9,9,Math,20.69
1044544138,2019,5,9,9,ELA,25
1060607823,2019,5,9,9,Math,18.97
1060607823,2019,5,9,9,ELA,9.38
1013122438,2019,5,11,11,Math,50
1013122438,2019,5,11,11,ELA,52.08
1098188415,2019,5,10,10,Math,27.59
1098188415,2019,5,10,10,ELA,36.46
1043118325,2019,5,10,10,Math,15.52
1043118325,2019,5,10,10,ELA,18.75
1082701822,2019,5,9,9,Math,20.69
1082701822,2019,5,9,9,ELA,16.67
1074907427,2019,5,9,9,Math,8.62
1074907427,2019,5,9,9,ELA,11.46
1075799812,2019,5,9,9,Math,22.41
1075799812,2019,5,9,9,ELA,25
1058186913,2019,5,9,9,Math,41.38
1058186913,2019,5,9,9,ELA,30.21
1079606823,2019,5,9,9,Math,31.03
1079606823,2019,5,9,9,ELA,30.21
1047895817,2019,5,9,9,Math,17.24
1047895817,2019,5,9,9,ELA,30.21
1059876811,2019,5,11,11,Math,46.55
1059876811,2019,5,11,11,ELA,41.67
1001527121,2019,5,10,10,Math,36.21
1001527121,2019,5,10,10,ELA,35.42
1089433023,2019,5,11,11,Math,58.62
1089433023,2019,5,11,11,ELA,62.5
1081118327,2019,5,9,9,Math,34.48
1081118327,2019,5,9,9,ELA,27.08
1087178917,2019,5,11,11,Math,46.55
1087178917,2019,5,11,11,ELA,62.5
1055016022,2019,5,11,11,Math,31.03
1055016022,2019,5,11,11,ELA,35.42
1077610026,2019,5,9,9,Math,25.86
1077610026,2019,5,9,9,ELA,21.88
1007989817,2019,5,10,10,Math,25.86
1007989817,2019,5,10,10,ELA,25
1069830224,2019,5,11,11,Math,25.86
1069830224,2019,5,11,11,ELA,27.08
1083705827,2019,5,9,9,Math,24.14
1083705827,2019,5,9,9,ELA,33.33
1075499932,2019,5,9,9,Math,17.24
1075499932,2019,5,9,9,ELA,0
1012028128,2019,5,10,10,Math,48.28
1012028128,2019,5,10,10,ELA,32.29
1068032733,2019,5,9,9,Math,27.59
1068032733,2019,5,9,9,ELA,29.17
1081592414,2019,5,11,11,Math,51.72
1081592414,2019,5,11,11,ELA,46.88
1098109124,2019,5,10,10,Math,34.48
1098109124,2019,5,10,10,ELA,23.96
